unit_type,phylo_group,broad_family,branch_class,terminal_snp_norm,surname_id,slava_id,region_id,location_id,lat,long
location_terminal,R1b,non_I2,Relic,FT77046,Цвитковац,Ђурђевдан,Далмација,Маовице/Врлика,43.8959074,16.3849929
location_terminal,R1a,non_I2,Founder,Y189493,Приметица,Никољдан,Далмација,Маовице/Врлика,43.8959074,16.3849929
location_terminal,G,non_I2,Relic,G-Y129040,Живковић,Игњатијевдан,Источни Срем,Марадик/Инђија,45.1008678,19.9933374
location_terminal,E,non_I2,Founder,E-Z16988,Маринку,Јовањдан,Западни Банат,Маргита/Пландиште,45.2154255,21.1740065
location_terminal,N,non_I2,Founder,N-FGC28435,Бабић,Јовањдан,Босанска Крајина,Марини/Приједор,45.066198,16.6150608
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Јовановић,Ђурђевдан,Колубара,Маркова Црква/Лајковац,44.328494,20.085404
location_terminal,Y3120_shallow_nonPH908,nonPH908_I2,Relic,Y84307,Доцић,Ђурђевдан,Шумадија,Марковац/Велика Плана,44.2373263,21.1074385
location_terminal,PH908_primary,PH908_family,Founder,BY93199,Тодоровић,Аранђеловдан,Зета,Марковина/Цетиње,42.5423512,19.0074242
location_terminal,R1b,non_I2,Relic,FTA42008,Обреновић,Св. Врачи,Стари Влах,Марковица/Лучани,43.8543049,20.2151012
location_terminal,E,non_I2,Founder,E-Z13591,Брајушковић,Лучиндан,Брда,Мартинићи/Даниловград,42.5399016,19.2033317
location_terminal,I1,non_I2,Founder,FGC22061,Била,Ђурђевдан,Банија,Мартиновићи/Глина,45.2968019,16.2616946
location_terminal,E,non_I2,Founder,E-L241,Грубић,Никољдан,Источни Срем,Мартинци/Сремска Митровица,45.0102365,19.4633111
location_terminal,R1a,non_I2,Founder,Y189493,Михајловић,Никољдан,Шумадија,Маскаре/Варварин,43.6783916,21.3801829
location_terminal,J2,non_I2,Founder,J-Y22063,Цветковић,Никољдан,Стари Влах,Маскова/Ивањица,43.5121604,20.0547766
location_terminal,E,non_I2,Relic,E-FT183738,Балтић,Никољдан,Босанска Крајина,Масловаре/Нови Град,45.0121598,16.4326781
location_terminal,R1a,non_I2,Relic,YP337,Манић,Аранђеловдан,Врањско Поморавље,Масурица/Сурдулица,42.6708333,22.1616667
location_terminal,E,non_I2,Founder,E-Z38456,Бољевић,Петковдан,Зета,Матагужи/Зета,42.3231624,19.2740185
location_terminal,R1a,non_I2,Relic,P278.2,Ђорђевић,Алимпијевдан,Северна Македонија,Матејче/Липково,42.1255581,21.5977767
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Милошевић,Ђурђиц,Косово,Матица/Звечан,42.9158139,20.8216267
location_terminal,E,non_I2,Founder,E-FT178289,Мирковић,Јовањдан,Стара Херцеговина,Мацаваре/Никшић,42.8560662,18.5766311
location_terminal,R1a,non_I2,Relic,YP3992,Чупић,Аврамијевдан,Мачва,Мачванска Митровица/Сремска Митровица,44.9666021,19.5946213
location_terminal,E,non_I2,Founder,E-Z13591,Величковић,Петковдан,Топлица,Мачковац/Куршумлија,43.1581576,21.2796539
location_terminal,R1a,non_I2,Founder,L1029,Митрашевић,Аранђеловдан,Североисточна Босна,Мачковац/Лопаре,44.6552975,18.8106768
location_terminal,N,non_I2,Relic,N-FT193452,Зоговић,Јовањдан,Брда,Машница/Плав,42.6680526,19.8863786
location_terminal,E,non_I2,Founder,E-PH1395,Стијовић,Аранђеловдан,Брда,Маште/Беране,42.8435792,19.8728701
location_terminal,R1a,non_I2,Founder,BY99654,Проле,Ђурђевдан,Босанска Крајина,Мајевац/Шипово,44.2455931,17.0377664
location_terminal,R1b,non_I2,Founder,FT44409,Живановић,Алимпијевдан,Колубара,Мајиновић/Ваљево,44.2856983,19.7307274
location_terminal,E,non_I2,Founder,E-L241,Мутић,Никољдан,Босанска Крајина,Мајкић Јапра Доња/Сански Мост,44.7970137,16.353156
location_terminal,PH908_primary,PH908_family,Relic,FT34788,Даниловић,Јовањдан,Мачва,Мајур/Шабац,44.7708247,19.6547859
location_terminal,PH908_primary,PH908_family,Founder,Y56203,Сломић,Аранђеловдан,Мачва,Мајур/Шабац,44.7708247,19.6547859
location_terminal,I1,non_I2,Founder,FGC22061,Вишњић,Никољдан,Кордун,Маљевац/Цетинград,45.2004859,15.7874822
location_terminal,R1a,non_I2,Founder,Z280,Михајловић,Никољдан,Врањско Поморавље,Мањак/Владичин Хан,42.768522,22.1321
location_terminal,E,non_I2,Relic,E-BY167606,Беговић,Никољдан,Јабланица,Маћедонце/Медвеђа,42.808552,21.568621
location_terminal,R1a,non_I2,Founder,YP417,Загорац,Никољдан,Лика,Медак/Госпић,44.4552092,15.5078935
location_terminal,I1,non_I2,Founder,FGC22061,Рудић,Аранђеловдан,Брда,Медановићи/Бијело Поље,43.0285518,19.7308888
location_terminal,E,non_I2,Founder,E-Z38456,Рисимић,Ђурђиц,Шумадија,Медвеђа/Трстеник,43.6280323,21.0564562
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Јачић,Лучиндан,Шумадија,Медвеђа/Трстеник,43.6280323,21.0564562
location_terminal,PH908_primary,PH908_family,Founder,FT16449,Мишчевић,Јовањдан,Босанска Крајина,Медено Поље/Босански Петровац,44.565949,16.2756102
location_terminal,R1a,non_I2,Founder,L1029,Јовишић,Ђурђевдан,Босанска Крајина,Медна/Мркоњић Град,44.3595975,16.9224624
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Јекић,Никољдан,Стари Влах,Медовине/Ивањица,43.3410712,20.2004153
location_terminal,E,non_I2,Founder,E-BY165837,Радоњић,Никољдан,Брда,Медун/Подгорица,42.471582,19.3614332
location_terminal,E,non_I2,Founder,E-BY165837,Радевић,Аранђеловдан,Брда,Мезгаљи/Беране,42.8435792,19.8728701
location_terminal,PH908_map_nonprimary,PH908_family,Relic,BY4177,Глигоријевић,Никољдан,Понишавље,Мезграја/Бабушница,43.004871,22.291389
location_terminal,PH908_primary,PH908_family,Founder,Y51673,Марковић (Лазић),Ђурђевдан,Североисточна Босна,Мезграја/Угљевик,44.6359587,19.002575
location_terminal,PH908_primary,PH908_family,Founder,FT16449,Гаћина,Ђурђевдан,Херцеговина,Мека Груда/Билећа,43.0357594,18.399358
location_terminal,G,non_I2,Relic,G-Y425678,Козлица,Никољдан,Лика,Мекињар/Удбина,44.579895,15.6701528
location_terminal,E,non_I2,Founder,E-L241,Бошњак,Ђурђевдан,Западни Банат,Меленци/Зрењанин,45.5166819,20.316299
location_terminal,J2,non_I2,Relic,J-Z6065,Пандуров,Никољдан,Западни Банат,Меленци/Зрењанин,45.5166819,20.316299
location_terminal,R1a,non_I2,Founder,BY99654,Бубуљ,Јовањдан,Лика,Мелиновац/Доњи Лапац,44.7405425,15.895207
location_terminal,R1a,non_I2,Founder,Z280,Радић,Ђурђевдан,Херцеговина,Мелијев До/Жрвањ/Љубиње,42.9371052,18.1881995
location_terminal,I1,non_I2,Founder,FGC22061,Вуковић,Аранђеловдан,Стара Херцеговина,Меруља/Новаковићи/Жабљак,43.0511307,19.1695811
location_terminal,G,non_I2,Founder,G-Y128480,Вуковић,Ђурђевдан,Херцеговина,Месари/Требиње,42.7889133,18.1841986
location_terminal,R1a,non_I2,Founder,L1029,Скочибушић,Нема,Херцеговина,Месиховина/Дувно,43.576556,17.2856106
location_terminal,E,non_I2,Founder,E-BY165837,Радовић,Ђурђевдан,Стара Херцеговина,Метаљка/Пљевља,43.5290166,19.1411237
location_terminal,R1b,non_I2,Relic,FT307035,Лопичић,Ђурђевдан,Зета,Метеризи/Цетиње,42.3785294,19.0573074
location_terminal,I2_unmapped_nonPH908,nonPH908_I2,Relic,L801,Ђурђевић,Никољдан,Мачва,Метковић/Богатић,44.8550803,19.5469405
location_terminal,R1b,non_I2,Founder,BY38894,Видић,Никољдан,Топлица,Механе/Куршумлија,43.0217039,21.3719166
location_terminal,J2,non_I2,Founder,J-Y22059,Јовановић,Ђурђиц,Мачва,Меховине/Владимирци,44.6379674,19.7811087
location_terminal,E,non_I2,Founder,E-FT104106,Бјелица,Петковдан,Херцеговина,Меча/Берковићи,43.1002817,18.1219308
location_terminal,J2,non_I2,Founder,J-Y155375,Сарић,Никољдан,Источна Босна,Мештревац/Фоча,43.2900651,18.9952065
location_terminal,J2,non_I2,Founder,J-Y22059,Војаковић,Никољдан,Североисточна Босна,Међаши/Бијељина,44.8235509,19.312055
location_terminal,I1,non_I2,Relic,FTA28824,Марковић,Савиндан,Североисточна Босна,Међе/Сребреница,44.005572,19.3725148
location_terminal,I1,non_I2,Founder,FGC22061,Гегић,Нема,Источна Босна,Међеђа/Вишеград,43.7301271,19.1712325
location_terminal,R1a,non_I2,Relic,FT62520,Блажић,Стевањдан,Шумадија,Међулужје/Младеновац,44.409469,20.6863009
location_terminal,PH908_primary,PH908_family,Founder,FT16449,Стевановић,Никољдан,Херцеговина,Милавићи/Билећа,43.0685339,18.2180127
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Јовановић,Ђурђевдан,Стари Влах,Милатовићи/Лучани,43.7276927,20.3696394
location_terminal,J2,non_I2,Founder,J-Y14439,Сатарић,Јовањдан,Стари Влах,Милатовићи/Лучани,43.7276927,20.3696394
location_terminal,J2,non_I2,Founder,J-Y22063,Зечевић,Никољдан,Стари Влах,Милатовићи/Лучани,43.7276927,20.3696394
location_terminal,PH908_primary,PH908_family,Relic,FT176119,Пајкановић,Јовањдан,Североисточна Босна,Милино Село/Лопаре,44.679853,18.8565502
location_terminal,I1,non_I2,Founder,FGC22061,Радуловић,Ђурђевдан,Стари Влах,Милићевци/Чачак,43.9604585,20.3460895
location_terminal,N,non_I2,Founder,N-FT213937,Пантовић,Јовањдан,Стари Влах,Милићевци/Чачак,43.9604585,20.3460895
location_terminal,PH908_primary,PH908_family,Founder,BY93199,Миљешковић,Ивањдан,Зета,Миловићи/Тиват,42.3995835,18.6741249
location_terminal,PH908_primary,PH908_family,Founder,Y51673,Фржовић,Никољдан,Херцеговина,Милошев До/Биоград/Невесиње,43.1904352,18.1315842
location_terminal,R1a,non_I2,Founder,Y260767,Јовичић,Јовањдан,Мачва,Миокус/Шабац,44.704107,19.826961
location_terminal,E,non_I2,Founder,E-Z1057,Бубало,Ђурђевдан,Херцеговина,Мионићи/Требиње,42.730559,18.2377027
location_terminal,PH908_primary,PH908_family,Relic,FTB32566,Кујовић,Св. Василије Велики,Брда,Миоска/Колашин,42.8154268,19.4133338
location_terminal,N,non_I2,Founder,N-FT213937,Ветмић,Јовањдан,Далмација,Миочић/Дрниш,43.8805432,16.2320367
location_terminal,PH908_primary,PH908_family,Founder,Y58629,Денда,Јовањдан,Херцеговина,Мириловићи/Билећа,42.8827254,18.3436757
location_terminal,E,non_I2,Founder,E-Z1057,Бешењи,Никољдан,Јужна Барања,Мирковац/Кнежеви Виногради,45.7374429,18.7983997
location_terminal,PH908_primary,PH908_family,Founder,Y58629,Поплашен,Јовањдан,Далмација,Мирловић Поље/Ружић,42.7517779,22.1094616
location_terminal,I1,non_I2,Founder,FGC22061,Николић,Никољдан,Стари Влах,Миросаљци/Ариље,43.7087269,20.12871
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Мишељић,Ђурђевдан,Херцеговина,Мируше/Билећа,42.8360962,18.4631591
location_terminal,R1a,non_I2,Founder,Y260767,Милошевић,Никољдан,Шумадија,Мислођин/Обреновац,44.627547,20.227381
location_terminal,E,non_I2,Founder,E-Z38456,Мијаиловић,Аранђеловдан,Рашка,Митрова Река/Алуловиће/Нови Пазар,43.2202977,20.4497152
location_terminal,R1a,non_I2,Founder,L1029,Шорак,Стевањдан,Лика,Михаљевац/Кореница,45.8395848,15.9750439
location_terminal,N,non_I2,Founder,N-FGC28435,Ђерић,Јовањдан,Лика,Михаљевац/Кореница,45.8395848,15.9750439
location_terminal,Y3120_deep_mid_nonPH908,nonPH908_I2,Founder,Z17855,Зеленовић,Ђурђевдан,Херцеговина,Михољаче/Гацко,43.1382827,18.5762976
location_terminal,R1a,non_I2,Founder,BY99654,Маринковић,Ђурђевдан,Мачва,Мишар/Шабац,44.734559,19.754708
location_terminal,PH908_primary,PH908_family,Founder,FT14506,Рудан,Ђурђевдан,Херцеговина,Мишљен/Љубиње,42.9494201,17.9930017
location_terminal,Y3120_shallow_nonPH908,nonPH908_I2,Relic,Y336366,Спајић,Лучиндан,Источна Босна,Мишћевина/Пљеско/Рогатица,43.7366992,19.0549349
