target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
0.4218501693660599,0.44116033153839335,0.2868888727705905,0.4044364330323861,82,394,220,1421,-0.019310162172333445,-0.11754756026179558,0.09823739808946214,cluster,PH908_primary,non_I2_excl_R1a,i2_relic_share_30,continuous
0.38653782382640606,0.4283847172258656,0.30369027372146906,0.3924979483589654,82,401,227,1469,-0.04184689339945952,-0.08880767463749634,0.04696078123803682,cluster,PH908_primary,non_I2_excl_R1a,i2_relic_share_50,continuous
279.9756097560976,313.6302729528536,335.6896551724138,358.0581081081081,82,403,232,1480,-33.65466319675602,-22.368452935694336,-11.286210261061683,cluster,PH908_primary,non_I2_excl_R1a,slava_n,continuous
22.378048780487806,33.92803970223325,15.995689655172415,23.39527027027027,82,403,232,1480,-11.549990921745444,-7.399580615097856,-4.150410306647588,cluster,PH908_primary,non_I2_excl_R1a,slava_region_n,continuous
5.365853658536586,5.258064516129032,6.474137931034483,5.967567567567568,82,403,232,1480,0.10778914240755366,0.5065703634669152,-0.39878122105936153,cluster,PH908_primary,non_I2_excl_R1a,surname_n,continuous
1.475609756097561,1.5235732009925558,1.396551724137931,1.470945945945946,82,403,232,1480,-0.04796344489499482,-0.07439422180801492,0.026430776913020093,cluster,PH908_primary,non_I2_excl_R1a,surname_region_n,continuous
26.165838054010653,31.434594985439347,21.239655143357854,19.706367396383822,82,403,280,1869,-5.268756931428694,1.5332877469740325,-6.802044678402726,cluster,PH908_primary,all_non_I2,min_km_to_other_i2_relic,continuous
29.298016251164583,32.86048244190357,35.16843702024384,32.12382958232457,82,403,280,1869,-3.562466190738988,3.044607437919275,-6.607073628658263,cluster,PH908_primary,all_non_I2,min_km_to_nonph_i2_relic,continuous
14.41297425701012,16.546638223746967,21.239655143357854,19.706367396383822,82,403,280,1869,-2.1336639667368473,1.5332877469740325,-3.66695171371088,cluster,PH908_primary,all_non_I2,min_km_to_i2_relic_diff_terminal,continuous
12.630822945043452,13.638633429261171,12.322461484691862,14.647792087040337,82,403,280,1869,-1.0078104842177193,-2.3253306023484743,1.317520118130755,cluster,PH908_primary,all_non_I2,min_km_to_non_i2_relic,continuous
38.740421428157255,41.45777815528806,39.40819663832363,42.94296436720678,82,403,280,1869,-2.717356727130806,-3.5347677288831463,0.8174110017523404,cluster,PH908_primary,all_non_I2,min_km_to_r1a_relic,continuous
-1.7821513119666685,-2.9080047944857967,-8.917193658665992,-5.058575309343487,82,403,280,1869,1.1258534825191282,-3.858618349322505,4.984471831841633,cluster,PH908_primary,all_non_I2,i2_vs_non_i2_distance_gap,continuous
24.327447171147135,24.91113993154109,18.16854149496578,23.23659697082295,82,403,280,1869,-0.583692760393955,-5.068055475857172,4.484362715463217,cluster,PH908_primary,all_non_I2,i2_vs_r1a_distance_gap,continuous
3.573170731707317,3.240694789081886,2.642857142857143,3.1449973247726057,82,403,280,1869,0.3324759426254311,-0.502140181915463,0.8346161245408941,cluster,PH908_primary,all_non_I2,i2_relic_count_30,continuous
3.1097560975609757,2.7493796526054592,2.3464285714285715,2.7795612627073303,82,403,280,1869,0.36037644495551646,-0.43313269127875875,0.7935091362342752,cluster,PH908_primary,all_non_I2,i2_terminal_count_30,continuous
